session_id,t,x,y,event_type,buttons,button,click_id,target_id,label,phase,phase_progress,extra
2026-02-25_150019,25742.619173,966,502,move,1,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.634808,966,502,move,1,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.641872,966,502,up,1,left,6,2,P1_TARGET,1,1,"{""hold_ms"": """"}"
2026-02-25_150019,25742.642884,966,502,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.650983,966,502,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.666283,966,502,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.682561,966,502,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.698465,966,502,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.714076,966,502,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.72994,966,502,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.745296,966,502,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.757609,966,502,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.765695,968,502,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.773744,971,500,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.781781,975,498,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.789821,981,497,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.797872,989,496,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.805921,1000,496,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.813958,1016,496,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.821997,1034,496,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.830035,1057,498,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.838073,1086,502,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.846113,1113,505,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.854151,1141,510,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.863511,1141,510,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.879507,1210,520,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.895548,1278,531,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.903625,1341,544,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.911665,1366,549,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.919704,1400,558,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.927746,1427,565,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.935788,1454,572,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.943833,1470,576,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.95187,1495,583,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.959921,1517,589,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.967981,1530,592,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.976028,1549,597,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.98407,1560,599,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25742.992107,1568,601,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.000144,1577,603,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.008193,1585,604,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.016241,1592,606,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.024287,1597,608,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.032325,1600,609,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.040366,1604,610,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.048405,1605,610,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.056446,1606,610,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.06449,1607,611,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.073203,1607,611,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.089113,1608,611,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.103531,1609,611,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.111651,1610,613,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.119708,1610,613,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.12776,1613,615,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.135805,1616,618,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.143849,1619,620,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.152168,1619,620,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.16022,1626,624,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.168291,1626,624,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.176341,1631,626,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.184382,1631,626,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.193539,1634,626,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.20161,1641,627,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.209661,1646,628,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.21776,1651,628,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.225797,1657,628,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.233839,1660,628,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.242532,1664,629,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.250572,1666,629,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.261871,1666,629,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.277894,1666,629,move,0,,6,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.285759,1666,629,down,1,left,7,2,P1_TARGET,1,1,{}
2026-02-25_150019,25743.286168,1666,629,target_end,1,,7,2,P1_TARGET,1,1,"{""outcome"": ""HIT""}"
2026-02-25_150019,25743.286217,1666,629,move,1,,7,,,1,2,{}
2026-02-25_150019,25743.308443,1666,629,move,1,,7,,,1,2,{}
2026-02-25_150019,25743.32435,1666,629,move,1,,7,,,1,2,{}
2026-02-25_150019,25743.340047,1666,629,move,1,,7,,,1,2,{}
2026-02-25_150019,25743.355297,1666,629,move,1,,7,,,1,2,{}
2026-02-25_150019,25743.371888,1666,629,move,1,,7,,,1,2,{}
2026-02-25_150019,25743.381903,1666,629,up,1,left,7,,,1,2,"{""hold_ms"": """"}"
2026-02-25_150019,25743.381945,1666,629,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.401828,1666,629,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.417939,1666,629,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.429536,1665,629,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.439524,1663,629,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.447572,1659,629,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.455621,1653,628,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.463728,1628,624,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.471767,1608,621,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.47983,1582,616,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.487867,1556,610,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.496417,1556,610,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.50446,1482,595,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.512512,1441,587,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.52056,1400,580,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.528603,1363,575,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.536646,1322,569,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.54468,1287,565,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.559652,1252,560,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.567741,1190,554,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.575941,1159,550,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.583993,1135,547,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.592045,1114,543,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.600091,1101,541,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.608193,1084,538,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.616266,1068,535,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.62433,1056,532,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.632395,1049,530,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.640451,1043,529,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.648491,1040,528,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.656527,1039,528,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.669473,1039,528,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.68508,1039,528,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.700383,1039,528,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.716118,1039,528,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.724157,1037,527,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.732206,1037,527,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.741907,1032,526,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.749957,1028,524,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.763998,1021,522,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.773635,1016,521,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.781744,1006,519,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.789794,1002,518,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.797831,998,517,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.805873,994,516,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.813909,991,515,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.821946,989,515,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.829986,987,514,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.838037,985,513,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.846084,982,512,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.854133,980,511,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.862335,980,511,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.870388,977,509,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.878442,974,507,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.88649,972,506,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.894527,971,506,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.902564,970,505,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.910616,969,505,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.921454,969,505,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.937484,969,504,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.95304,969,504,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.968072,969,504,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.983965,969,504,move,0,,7,,,1,2,{}
2026-02-25_150019,25743.999663,969,504,move,0,,7,,,1,2,{}
2026-02-25_150019,25744.007783,969,504,down,1,left,8,0,BASE,1,2,{}
2026-02-25_150019,25744.008016,969,504,target_spawn,1,,8,3,P1_TARGET,1,2,"{""label"": ""P1_TARGET"", ""size"": 46}"
2026-02-25_150019,25744.008162,969,504,move,1,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.030634,969,504,move,1,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.04649,969,504,move,1,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.062696,969,504,move,1,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.07832,969,504,move,1,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.087902,969,504,up,1,left,8,3,P1_TARGET,1,2,"{""hold_ms"": """"}"
2026-02-25_150019,25744.087938,969,504,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.109745,969,504,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.12558,969,504,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.140741,969,504,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.156625,969,504,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.171547,969,504,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.186795,969,504,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.202271,969,504,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.218056,969,504,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.226108,968,504,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.234147,965,502,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.247607,961,501,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.255669,952,499,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.263809,927,495,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.271849,909,494,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.281787,909,494,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.289839,864,491,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.297876,838,489,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.305917,803,489,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.313959,776,488,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.322002,741,488,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.330052,716,489,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.33809,692,490,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.34613,661,491,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.354447,661,491,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.362505,615,492,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.370558,601,493,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.378599,579,493,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.386644,559,494,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.394705,546,494,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.402771,528,494,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.410847,517,494,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.418924,506,494,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.433783,493,494,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.441934,475,494,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.450005,467,494,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.458068,460,494,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.466142,453,494,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.47421,447,494,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.482277,442,493,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.490335,437,493,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.49838,432,492,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.506421,427,491,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.514466,421,490,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.522515,416,489,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.530579,411,488,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.539594,411,488,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.555588,405,486,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.571592,399,485,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.579693,394,484,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.587769,388,483,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.596419,388,483,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.604469,384,483,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.612533,383,483,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.620589,383,482,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.628634,382,482,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.639573,381,482,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.6516,380,482,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.65976,379,482,move,0,,8,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.660026,378,482,down,1,left,9,3,P1_TARGET,1,2,{}
2026-02-25_150019,25744.660439,378,482,target_end,1,,9,3,P1_TARGET,1,2,"{""outcome"": ""HIT""}"
2026-02-25_150019,25744.670118,378,482,move,1,,9,,,1,3,{}
2026-02-25_150019,25744.686254,378,482,move,1,,9,,,1,3,{}
2026-02-25_150019,25744.701426,378,482,move,1,,9,,,1,3,{}
2026-02-25_150019,25744.716614,378,482,move,1,,9,,,1,3,{}
2026-02-25_150019,25744.731797,378,482,move,1,,9,,,1,3,{}
2026-02-25_150019,25744.74697,378,482,move,1,,9,,,1,3,{}
2026-02-25_150019,25744.748191,378,482,up,1,left,9,,,1,3,"{""hold_ms"": """"}"
2026-02-25_150019,25744.762466,378,482,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.777455,378,482,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.787696,378,482,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.795758,382,482,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.80381,385,482,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.81186,392,482,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.81991,398,482,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.827959,410,482,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.836013,422,482,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.845636,422,482,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.853724,451,482,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.861826,474,482,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.877711,497,482,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.885778,543,482,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.893827,559,482,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.901876,582,483,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.909925,604,484,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.917979,620,485,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.926041,636,486,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.934094,661,487,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.942144,678,488,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.950192,696,488,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.958241,716,489,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.966295,744,490,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.974357,762,490,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.982415,776,490,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.99046,794,490,move,0,,9,,,1,3,{}
2026-02-25_150019,25744.998512,805,490,move,0,,9,,,1,3,{}
2026-02-25_150019,25745.006573,815,490,move,0,,9,,,1,3,{}
2026-02-25_150019,25745.014627,825,490,move,0,,9,,,1,3,{}
2026-02-25_150019,25745.022682,835,490,move,0,,9,,,1,3,{}
2026-02-25_150019,25745.030736,848,490,move,0,,9,,,1,3,{}
2026-02-25_150019,25745.038788,856,490,move,0,,9,,,1,3,{}
2026-02-25_150019,25745.052428,864,490,move,0,,9,,,1,3,{}
2026-02-25_150019,25745.061646,871,490,move,0,,9,,,1,3,{}
2026-02-25_150019,25745.06974,883,490,move,0,,9,,,1,3,{}
2026-02-25_150019,25745.077786,886,490,move,0,,9,,,1,3,{}
2026-02-25_150019,25745.08587,886,490,move,0,,9,,,1,3,{}
2026-02-25_150019,25745.093935,890,490,move,0,,9,,,1,3,{}
2026-02-25_150019,25745.101983,891,490,move,0,,9,,,1,3,{}
2026-02-25_150019,25745.110035,892,490,move,0,,9,,,1,3,{}
2026-02-25_150019,25745.125597,892,490,move,0,,9,,,1,3,{}
2026-02-25_150019,25745.135609,893,490,move,0,,9,,,1,3,{}
2026-02-25_150019,25745.145142,895,490,move,0,,9,,,1,3,{}
2026-02-25_150019,25745.157511,896,490,move,0,,9,,,1,3,{}
2026-02-25_150019,25745.167636,900,489,move,0,,9,,,1,3,{}
2026-02-25_150019,25745.175681,904,489,move,0,,9,,,1,3,{}
2026-02-25_150019,25745.183716,906,489,move,0,,9,,,1,3,{}
2026-02-25_150019,25745.191753,906,489,move,0,,9,,,1,3,{}
2026-02-25_150019,25745.199692,906,489,down,1,left,10,,,1,3,{}
2026-02-25_150019,25745.199704,906,489,misclick,1,,10,,,1,3,{}
2026-02-25_150019,25745.199787,906,489,move,1,,10,,,1,3,{}
2026-02-25_150019,25745.209271,906,489,move,1,,10,,,1,3,{}
2026-02-25_150019,25745.222186,906,489,move,1,,10,,,1,3,{}
2026-02-25_150019,25745.238144,906,489,move,1,,10,,,1,3,{}
2026-02-25_150019,25745.254113,906,489,move,1,,10,,,1,3,{}
2026-02-25_150019,25745.269371,906,489,move,1,,10,,,1,3,{}
2026-02-25_150019,25745.279561,907,489,move,1,,10,,,1,3,{}
2026-02-25_150019,25745.28776,908,489,move,1,,10,,,1,3,{}
2026-02-25_150019,25745.288095,911,489,up,1,left,10,,,1,3,"{""hold_ms"": """"}"
2026-02-25_150019,25745.295798,915,489,move,0,,10,,,1,3,{}
2026-02-25_150019,25745.303836,917,489,move,0,,10,,,1,3,{}
2026-02-25_150019,25745.311871,921,490,move,0,,10,,,1,3,{}
2026-02-25_150019,25745.319908,924,490,move,0,,10,,,1,3,{}
2026-02-25_150019,25745.3286,924,490,move,0,,10,,,1,3,{}
2026-02-25_150019,25745.336655,929,490,move,0,,10,,,1,3,{}
2026-02-25_150019,25745.344717,932,491,move,0,,10,,,1,3,{}
2026-02-25_150019,25745.352778,934,491,move,0,,10,,,1,3,{}
2026-02-25_150019,25745.362113,938,492,move,0,,10,,,1,3,{}
2026-02-25_150019,25745.375603,940,492,move,0,,10,,,1,3,{}
2026-02-25_150019,25745.383764,946,493,move,0,,10,,,1,3,{}
2026-02-25_150019,25745.391802,950,493,move,0,,10,,,1,3,{}
2026-02-25_150019,25745.401611,950,493,move,0,,10,,,1,3,{}
2026-02-25_150019,25745.417971,953,493,down,1,left,11,0,BASE,1,3,{}
2026-02-25_150019,25745.418204,953,493,target_spawn,1,,11,4,P1_TARGET,1,3,"{""label"": ""P1_TARGET"", ""size"": 46}"
2026-02-25_150019,25745.418243,953,493,move,1,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.439628,953,493,move,1,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.455336,953,493,move,1,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.47119,953,493,move,1,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.487009,953,493,move,1,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.502924,953,493,move,1,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.517718,953,493,move,1,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.522005,953,493,up,1,left,11,4,P1_TARGET,1,3,"{""hold_ms"": """"}"
2026-02-25_150019,25745.533677,953,493,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.549576,953,493,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.565374,953,493,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.581416,953,493,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.593677,954,493,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.601798,956,493,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.609846,958,493,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.617885,962,493,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.627609,962,493,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.641625,971,493,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.649719,985,494,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.657765,995,494,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.665804,1007,495,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.67384,1018,495,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.68361,1018,495,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.691653,1044,498,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.699753,1058,500,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.70827,1073,502,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.716315,1087,504,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.731633,1099,506,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.739692,1118,510,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.747731,1127,512,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.755768,1132,513,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.763807,1135,514,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.771849,1137,515,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.779887,1139,515,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.787926,1139,516,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.800815,1139,516,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.816086,1139,516,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.831669,1139,516,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.848013,1139,517,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.864092,1139,517,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.879958,1139,517,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.895869,1139,517,move,0,,11,4,P1_TARGET,1,3,{}
2026-02-25_150019,25745.911639,1139,517,move,0,,11,4,P1_TARGET,1,3,{}
